AimagName_mng,SoumName_mng,BagName_mng,BagN,PlotName_mng,AimagName,SoumName,Bagname,PlotName,Longitude,Latitude,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
????,???????????,???????,1,???????? ???,Hovd,Erdeneburen,Bayangol,Uvdugiin gol,91.30717,48.57261,,0.7,0.7,4,0.9,0.5,0.8,1.6,0.4,2.1,0.2,0.2,4.9,1.7
????,???????????,????????,2,??? ???????,Hovd,Erdeneburen,Namarjin,Shar hargana,91.1366,48.5044,,,,,,0.2,1.3,0.8,0.9,3.3,0.2,0.6,3.2,2.6
????,???????????,?????,5,??????????? ??????,Hovd,Erdeneburen,Har us,Hashaalaagui talbai,91.4256944,48.4687777,0.6,0.3,0.3,4,1.5,3.8,1.5,1.6,0.8,1.8,0.2,0.6,2.2,1.4
????,???????????,??????,3,?????? ????,Hovd,Erdeneburen,Hongio,Duutiin uvur,91.18105556,48.48161111,0.8,0.2,0.2,4.4,2.9,0.4,1.2,2.6,0.8,3.8,0.2,1.4,2.7,2.8
????,???????????,?????,4,????????,Hovd,Erdeneburen,Shurag,Balbarhai,91.36022222,48.32055556,,,,,2.7,,26.5,2.7,0.8,2,0.4,0.4,1.6,1.6
???????,????-??????,??????,5,??????????? ??????/??????,Huvsgul,Alag-Erdene,Manhan,Hashaalaagui talbai/Manhan,100.0123611,50.11152778,1,0.6,1.9,2,4.8,6.1,4.4,4.8,1.9,5.6,1.9,5.3,3.6,2.9
???????,????-??????,????,2,????,Huvsgul,Alag-Erdene,Ujig,Daih,100.0090833,50.21608333,,,,,,,,,2.1,8,4.8,9.2,7.4,3.1
???????,????-??????,????????????,6,?????-?????,Huvsgul,Alag-Erdene,Hatgal tosgon,Tsahir-Urhut,100.0831389,50.49819444,8.6,8.2,8.1,9.9,5.4,13.8,3.8,5.4,,,,,,
???????,????-??????,????????????,6,??????-????? ?????,Huvsgul,Alag-Erdene,Hatgal tosgon,Chuluut-Ulaan davaa,100.1833056,50.35661111,9.2,8.6,7.65,6.7,3.6,6.7,14.6,3.6,3.7,3.1,4.8,4.9,12.4,8.8
???????,????-??????,????????????,6,?????-??????,Huvsgul,Alag-Erdene,Hatgal tosgon,Tsahir-Janhai,100.1013056,50.56475,,5.6,2.8,4.9,10,17.6,20.7,10,1,1.6,2.1,5.7,10,6.2
???????,????-??????,????????????,6,??????????? ??????/??????-????? ???,Huvsgul,Alag-Erdene,Hatgal tosgon,Hashaalaagui talbai/Hushuut-Ulaan mod,100.1440278,50.44936111,,,,,,,,,3.2,3,8.2,6.5,15.4,10.8
???????,????-??????,????????????,6,??????-???????,Huvsgul,Alag-Erdene,Hatgal tosgon,Chuluut-Alagstar,100.3902222,50.49130556,2,0.9,1.8,2,5.3,5.8,4.6,5.3,,,,,,
???????,????-??????,????????????,4,?????? ??,Huvsgul,Alag-Erdene,Tsagaan burgas,Hamriin am,100.1707222,50.16844444,1.2,0.6,1.55,1.8,3.7,5.2,2.8,3.7,,7.2,3.4,3.6,5.9,6.6
???????,????-??????,??????,1,?????,Huvsgul,Alag-Erdene,Shuvuut,Erhel,99.99861111,49.98516667,1.6,0.8,0.9,1.4,2.8,3.9,4,2.8,0.9,5.8,2.1,2.8,3.9,3.9
???????,????-??????,?????,3,?????? ?????,Huvsgul,Alag-Erdene,Yargis,Tsagaan hamar,100.1756944,50.22075,2.5,2.8,2.1,4,3,2.7,4.2,3,2.8,8.2,5.4,6,7.2,6.5
???????,???????,??????,2,??? ???,Huvsgul,Arbulag,Bor gol,Gol mod,99.36733333,49.77811111,,,2.25,,5.5,,11.7,5.5,0.6,8.3,1.4,5.9,0.8,0.6
???????,???????,????????,3,??????,Huvsgul,Arbulag,Bel bulag,Hujirt,99.08386111,49.79938889,2.3,0.6,2.4,4,4.3,4.6,4.3,4.3,4.2,12.9,10.2,3.6,7.7,2.6
???????,???????,??????,4,???????? ?????,Huvsgul,Arbulag,Sumber,Baavgain tsahir,99.41291667,50.23288889,2.6,2.6,,4,2,2.5,5.8,2,4.2,10.6,3.4,4.6,5.4,2
???????,???????,??????????,5,??????????? ??????/????? ??,Huvsgul,Arbulag,Targan nuur,Hashaalaagui talbai/Taviin ar,99.45891667,49.91633333,2.7,1,2.4,2.5,3.1,3,16,3.1,0.6,3.4,1.2,3.1,1.4,0.8
???????,???????,????????,6,??? ??????,Huvsgul,Arbulag,Urt bulag,Alt tolgoi,99.51986111,50.03166667,2.2,1.6,2.2,5.6,3.2,2.8,9.4,3.2,1.2,3.6,1.1,2.6,1.2,0.6
???????,???????,???????,1,???? ??,Huvsgul,Arbulag,Havtaga,Shine us,99.53677778,49.74836111,10,12.5,3.4,2.6,6.7,8.1,18,6.7,2,5.9,1.2,4.4,3.4,1.7
???????,????????,????,4,?????? ?????? ??,Huvsgul,Bayanzurh,Agar,Havchig jalgiin eh,98.6728,50.10486,7.9,9.6,,1.9,2.1,5.5,16.9,2.1,7.8,10.1,3.8,1.9,13.8,4
???????,????????,??????,5,??????????? ??????/????????? ???,Huvsgul,Bayanzurh,Beltes,Hashaalaagui talbai/Huulgatiin bel,98.9636,50.1768,11,12.4,6.1,2.2,7.9,11.2,8.1,7.9,1.2,4.4,1.4,5.9,3.2,0.9
???????,????????,????,3,??????? ??????,Huvsgul,Bayanzurh,Toom,Logshiin belchir,99.08289,50.24561,12.1,15.2,2.1,2,8.7,9.7,36.8,8.7,6.2,10.3,2,5.5,15.2,11.1
???????,????????,????,2,???????? ?????,Huvsgul,Bayanzurh,Hais,Hujirtiin davaa,98.69242,50.25786,,,5.7,,4.4,,6.2,4.4,4.9,7.8,3.4,2.9,9.2,6.9
???????,????????,???,1,????????? ?????,Huvsgul,Bayanzurh,Emt,Narangiin bulan,98.83488889,49.9995,3.3,,2.1,,2.2,,12.3,2.2,2.3,6.1,2.1,10,6.4,3.4
???????,???????????,?????????,6,??????????? ??????/????-?????,Huvsgul,Burentogtoh,Bayanhoshuu,Hashaalaagui talbai/Bayan-Ulaan,99.59633333,49.60933333,2.6,2.6,4.1,2.9,3.2,4.5,16.9,3.2,4.2,3.5,2.8,5.1,5,4.5
???????,???????????,?????????,3,??? ????,Huvsgul,Burentogtoh,Burenhaan,Har sair,99.11430556,49.47044444,4.7,3.4,3.6,3.9,3.8,4.6,14.5,3.8,4.8,5.7,4.5,4.2,5.7,6
???????,???????????,??-???,2,?????????? ???,Huvsgul,Burentogtoh,Ih-Uul,Zagzuugiin gol,99.59291667,49.54802778,,3.1,3.1,3.6,4,6.4,14.3,4,5.9,5.3,1.5,4.4,8,3.7
???????,???????????,????????????,1,?????? ????,Huvsgul,Burentogtoh,Sangiin dalai,Tsagaan saig,99.47944444,49.35933333,5.2,1.9,2.4,2.1,3.9,5.1,9.7,6,5.5,5.6,2.5,5.2,7.6,5.4
???????,???????????,?????,5,????????,Huvsgul,Burentogtoh,Erchim,Nuurstii,99.99391667,49.57075,,1.6,,1.4,6,2.8,13.8,3.9,3.4,3.6,0.8,3.3,5.4,4.6
???????,???????????,????,4,???????? ??????,Huvsgul,Burentogtoh,Tuyaa,Mergenii durulj,99.978333,49.715833,10.6,3.2,,5.45,,2.1,,,,0.1,2.2,3.8,5.2,4.9
???????,????,????,5,??????????? ??????/?????? ??,Huvsgul,Galt,Galt,Hashaalaagui talbai/Bichigt ar,99.86361111,48.76058333,14.9,3.9,4.2,7.6,2.6,3.1,7.8,2.6,,,2.2,2,2.5,2.3
???????,????,????,2,??????? ??????? ??,Huvsgul,Galt,Zurh,Huushiin guugiin ar,100.0378056,48.891,4,1.5,2.55,2.3,1.4,2.1,8.1,1.4,1.9,2.9,0.8,13,2.3,2.4
???????,????,????,1,????????? ?????,Huvsgul,Galt,Nuht,Dartsagiin enger,99.7635,48.85136111,,,2.8,,3.7,,18,3.7,2,2.6,1,2.6,2,2.2
???????,????,???????,3,?? ?????,Huvsgul,Galt,Rashaant,Uu jalga,99.89688889,48.59483333,,5.2,3.1,6.3,1.6,4.3,7.3,1.6,1.3,4.3,2.1,2.4,2.7,2.7
???????,????,??????,4,????,Huvsgul,Galt,Hujirt,Azar,100.1736944,48.70825,2.6,,,,2.8,,24.1,2.8,1.6,3.4,1.2,2.1,2.4,3.1
???????,?????????,??????,5,??????????? ??????/??????? ??,Huvsgul,Jargalant,Tuviin,Hashaalaagui talbai/Muhariin am,99.32777778,48.581,2.1,2.4,2.8,3.2,0.6,3.7,6.4,0.6,2.8,2.8,1.9,2.1,2.3,6
???????,?????????,???????,4,????,Huvsgul,Jargalant,Hargana,Teel,99.48058333,48.6105,2.7,3,3.2,3.5,9.9,7,3,9.9,1.9,2.8,1.1,5.2,0.9,2.6
???????,?????????,????????????,3,??????,Huvsgul,Jargalant,Tsagaan burgas,Huurai,99.43744,48.75677,2.1,3.5,3.8,3.45,4.4,5.8,9.4,4.4,3.9,8.6,6.1,5.8,6.7,2.4
???????,?????????,??????,2,??????,Huvsgul,Jargalant,Tsetsuuh,Bituut,99.20008333,48.67669444,,3.2,3.7,3.2,1,5.8,2,1,4,7.7,2.6,6.4,4.1,1.8
???????,?????????,???,1,???,Huvsgul,Jargalant,Toi,Hets,99.3585,48.45561111,2.9,4.4,7.1,8,15.2,7.2,9.9,15.2,,2.9,1.2,1.8,1,2.5
???????,??-???,?????,2,??????? ??,Huvsgul,Ih-Uul,Asgat,Nariinii am,101.6015833,49.60736111,3.4,3.2,6.2,7.7,10.4,9.3,8.2,10.4,6,11.4,1.8,4.2,10.6,6
???????,??-???,??-???,3,?? ???????,Huvsgul,Ih-Uul,Ih-Uul,Ih saraalj,101.6434444,49.52527778,2.5,2.8,2.8,6.8,11.7,7.7,2,11.7,2.5,5.7,0.5,6.1,6.6,3.6
???????,??-???,??????,4,????????? ??,Huvsgul,Ih-Uul,Mandal,Narangiin am,101.4346389,49.35838889,,,,,5,,8.8,5,3.2,8.8,0.3,8.2,5.2,6.6
???????,??-???,???????,5,??????????? ??????/????????,Huvsgul,Ih-Uul,Selenge,Hashaalaagui talbai/Uliastai,101.4868333,49.46027778,2.8,3.8,6.1,7.2,15,9.5,9.1,15,3.6,7.5,0.3,16,11.6,2.5
???????,??-???,?????,1,?????,Huvsgul,Ih-Uul,Shivee,Tariu,101.3443056,49.56361111,,4.7,7.3,4.6,5.3,6.8,11.6,5.3,6.2,11.9,1.2,7.2,10.8,13
???????,?????,,7,??????????? ??????/???????? ??????,Huvsgul,Murun,Elst,Hashaalaagui talbai/Chimediin tolgoi,100.22194,49.613889,2.5,no,1.5,2.9,9.8,4.2,4,9.8,3.3,5,,4.4,9.3,4.5
???????,???????,????,5,???????,Huvsgul,Rashaant,Ih ats,Tusgalt,101.5480278,49.17625,,6.5,5.5,5.4,7.6,9.5,4,7.6,6.4,15.4,4.9,9.7,8.4,1
???????,???????,???????,2,???? ??,Huvsgul,Rashaant,Taliin us,Yoliin am,101.1081389,49.2135,3.1,7,7.1,5.2,3.1,10.2,2.4,5,4.8,8.8,1.8,6.2,9.6,2.8
???????,???????,????,1,???? ??,Huvsgul,Rashaant,Teel,Zuun eh,101.0167222,49.24725,1.2,4,4.5,2.8,3.7,6,2,3.7,4.3,8.6,1.8,18,8,1.1
???????,???????,??????,4,??? ???,Huvsgul,Rashaant,Tsengel,Enh tal,101.4689444,49.13561111,3.1,6.2,2.4,0.6,5,6.4,3,3.1,0.8,2.4,1.1,2.2,2.2,0.3
???????,???????,??????,3,??????,Huvsgul,Rashaant,Enh tal,Zalaat,101.548,49.02077778,,9.1,9.3,10.8,7.6,7.6,2.6,7.6,1.4,5.1,1.1,17,2.1,0.4
???????,????????????,?????????,4,????,Huvsgul,Renchinlhumbe,Dalain zah,Baits,99.76503,51.16997,10.6,10.4,10,10.6,6.8,7.6,2.2,6.8,15.4,16.1,20.1,5.4,20.7,15.7
???????,????????????,?????,3,??????????? ??????/???????? ???,Huvsgul,Renchinlhumbe,Hodon,Hashaalaagui talbai/Huurchiin tal,99.65305556,51.12980556,10.7,10.5,11,10.6,5.6,7.8,5.2,5.6,4.7,10,4.8,9.4,4.1,4.8
???????,????????????,?????,3,?????,Huvsgul,Renchinlhumbe,Hodon,Hodon,99.73311,51.28042,9.8,9.6,11.2,11.8,5.2,8,6.7,5.2,4.8,11.8,9.8,6.7,10,4.3
???????,????????????,??????????,2,???? ??,Huvsgul,Renchinlhumbe,Hooloin zah,Baga ul,99.22269444,51.45383333,11.1,10.4,10.8,10.8,6.9,8.1,5.4,6.9,5,13,9.6,5.4,6.5,9.7
???????,????????????,??????,1,?????,Huvsgul,Renchinlhumbe,Hundii,Shanaa,99.50313889,51.13469444,19.6,17.9,19.5,18.2,13,17.4,9.3,13,4.5,6.4,8.4,6.2,6.5,5.2
???????,????????,???????,2,??????,Huvsgul,Tarialan,Ar tarhi,Tashiga,102.3794444,49.69833333,4.6,6,6.75,3.1,12.1,14.1,6.7,12.1,7.8,19.5,11.9,10.2,18.5,15
???????,????????,?????????,5,???????? ???,Huvsgul,Tarialan,Bayanhoshuu,Engeriin bel,101.831,49.79938889,1.6,12.7,15.2,4.4,9.8,16.3,6.7,9.8,3.8,13.2,4.5,14.9,13.3,7.7
???????,????????,?????????,6,???????? ???,Huvsgul,Tarialan,Davaanii ar,Zalaatiin gol,101.8733889,49.87536111,,,,,11.3,,7.7,11.3,6,15.8,3.7,9.1,16.3,7.6
???????,????????,??????,1,??????????? ??????/????? ??????,Huvsgul,Tarialan,Mandal,Hashaalaagui talbai/Altan emeelt,101.95997,49.610722,5.7,7.8,6.5,6.2,5.6,4.7,13.6,5.6,2.1,7.4,2.5,8.9,5.3,6.7
???????,????????,???????,4,??????? ?????,Huvsgul,Tarialan,Selenge,Shanshiin uzuur,101.9992222,49.41488889,4.2,10.2,11.2,9,13.2,5.6,5.2,13.2,3.2,7.3,2.5,6.6,7.7,5.3
???????,????????,???????????,3,????? ??????,Huvsgul,Tarialan,Tavan tolgoi,Undur tolgoi,101.9313611,49.52302778,17.3,7.5,7.5,6.8,8.3,5.2,2.9,8.3,3.9,8.7,5,1.2,8.2,8
???????,???????????,???????????,1,????? ??????,Huvsgul,Tosontsengel,Muhar hundii,Muhar hundii,101.10461,49.56189,16.5,7,6.3,9.4,10.6,5.3,3.2,6.3,5.7,12.1,0.8,6,5.5,5.2
???????,???????????,?????????,4,???? ?????,Huvsgul,Tosontsengel,Suul ulaan,Suul ulaan,100.9204444,49.59158333,17.2,7.3,6.4,8.6,5.6,13,5.6,10.6,7.8,11.2,2.7,5.2,5.3,9
???????,???????????,???????,2,????????,Huvsgul,Tosontsengel,Selenge,Hyalganat,100.9341944,49.30363889,16.9,7.1,6.7,5.9,2.9,6.5,8.4,5.6,3,5.5,2.4,6.8,5.5,5
???????,???????????,????,3,????????? ????,Huvsgul,Tosontsengel,Teel,Buraagiin denj,100.808,49.29269,,,6.8,5.4,6.3,9,3.5,2.9,2.8,7.6,0.7,4.2,5.6,4.1
???????,???????????,??????,5,??????????? ??????/????????,Huvsgul,Tosontsengel,Tsengel,Hashaalaagui talbai/Argalant,100.9093333,49.47844444,,1.8,1.2,1.1,0.6,0.8,5.6,3.6,2.6,8.5,0.8,9.3,5.6,4.8
???????,??????????,?????????,1,????? ??????? ???,Huvsgul,Tumurbulag,Jargalant,Haraa tolgoin shil,100.1609444,49.30366667,,1.2,2.5,0.5,0.2,1,5.8,0.6,0.8,1.3,0.8,1.5,2.2,3.1
???????,??????????,??????,2,???????? ???,Huvsgul,Tumurbulag,Nariin,Duganchiin bel,100.4131111,49.28652778,1.1,6.3,,,,,,,0.4,3.6,0.5,2.8,1.7,0.8
???????,??????????,????????,5,??????????? ??????/???????? ????,Huvsgul,Tumurbulag,Sumiin tuv,Hashaalaagui talbai/Sambiliin sair,100.2501944,49.3055,1,3,3.5,2.1,3.6,9.5,7.9,0.2,,20.7,1.3,1.4,1.4,6.7
???????,??????????,??????,3,?????? ?????? ??,Huvsgul,Tumurbulag,Tariat,Tsagaan honhiin am,100.3778333,49.21061111,1.2,2,1.4,1.2,1.4,1,13.4,1.4,,1.4,0.5,1.4,1.4,1.2
???????,??????????,????,4,?????? ?????,Huvsgul,Tumurbulag,Teel,Nomtiin bulan,99.84516667,49.24836111,,5.3,5.2,5.1,2.5,2.6,12.9,2.5,,,0.4,8.5,3.6,3.2
???????,?????,???????,4,????????? ?????,Huvsgul,Tunel,Altgana,Narangiin enger,100.16913,49.82294,,,,,,,,,0.4,4.4,4.8,2.2,3.9,3.6
???????,?????,???????,4,?????? ?????,Huvsgul,Tunel,Altgana,Darhad davaa,100.38475,49.82658333,,4.2,4.1,3.9,2.3,2.8,9.7,2.3,,,,,,
???????,?????,????-?????,3,?????? ???,Huvsgul,Tunel,Bayan-Erhet,Huurai hag,100.5491389,49.71455556,5.6,5.4,4.75,4.8,4.2,5.2,10.7,4.2,0.7,3.6,1.1,4.6,3,3.2
???????,?????,????,5,??????? ??,Huvsgul,Tunel,Biij,Biijiin am,100.5778611,49.96605556,6.2,6.3,6.1,5.9,2.8,2.6,20.2,3,0.5,5,3.8,1.8,4.8,5.1
???????,?????,???????,1,?????? ??????,Huvsgul,Tunel,Zunii gol,Tsagaan durulj,101.1466944,49.93288889,,5.2,4.9,4.5,5.2,6.1,8.4,2.8,2.1,4,4.2,5.2,3.3,3.5
???????,?????,?????????,2,???? ?????? ?????,Huvsgul,Tunel,Navchiltai,Hoit mogoin davaa,100.68625,49.77475,4.7,,,,3,,11.2,5.2,1.5,7.2,3.2,3.5,6.4,6.3
???????,?????,????????,6,??????????? ??????/???????,Huvsgul,Tunel,Sumiin tuv,Hashaalaagui talbai/Arbulag,100.6501667,49.85072222,2.3,1.5,1.5,0.6,3.2,3.8,16,3.2,0.4,3.8,1.6,6.1,1.8,2
???????,?????-???,????????,3,????????? ?????,Huvsgul,Ulaan-Uul,Mungarag,Shiveetiin uzuur,99.080278,50.770278,1.5,1,1,1.2,3.8,5,7.5,3.8,5,5.3,7,5.6,1.2,3.4
???????,?????-???,????,4,????,Huvsgul,Ulaan-Uul,Soyoo,Bayan,99.16152778,51.00261111,,2,2,1,2.6,4.8,2.8,2.6,6,6.4,9,2.8,14.7,1.9
???????,?????-???,????,2,?????? ??,Huvsgul,Ulaan-Uul,Toom,Hetsiin am,99.24827778,50.42205556,1.4,1.5,1.5,0.8,1.8,2.2,10.4,1.8,6.4,6.7,7.2,5.4,13.8,11.6
???????,?????-???,?????,5,??????????? ??????/??? ????? ???,Huvsgul,Ulaan-Uul,Tugul,Hashaalaagui talbai/Huh taliin zah,99.26644444,50.69344444,2.1,2,1.5,1.5,4,5.9,13.3,4,3.8,3.9,6.1,9.6,10.2,3.6
???????,?????-???,??????,1,????????? ??,Huvsgul,Ulaan-Uul,Shivleg,Shivlegiin am,99.29258333,50.47361111,4.7,11.2,6.8,9.1,5.6,2.8,4,5.6,4.6,5.2,7.5,9.2,13.6,9.6
???????,????,?????,1,?????? ??????? ??,Huvsgul,Hanh,Turag,Maihan tolgoin ar,100.8271944,51.39555556,,,,,,,,,0.4,5.4,5,7.3,8.4,5.6
???????,????,????/?????????/,3,????????? ??????,Huvsgul,Hanh,Turt,Ongologiin hundii,100.7863889,51.51675,3.1,2.6,7.6,10.3,2.3,3.8,4.8,2.7,,,,,,
???????,????,?????,2,?????????,Huvsgul,Hanh,Horoo,Jargalant,100.5453889,51.64186111,,9,3.1,5.85,2.7,2.8,16.5,2.3,1.6,9.6,1.9,2.5,7.2,5.2
???????,????,?????,2,????????? ?????,Huvsgul,Hanh,Horoo,Gumnagiin enger,100.4360556,51.58866667,9.8,8.7,10.7,14,4.8,8.8,15.6,4.8,0.7,6.6,7.2,6.4,5.2,3.6
???????,??????????,?????,2,???? ?? ????,Huvsgul,Tsagaannuur,Taiga,Deed ih uvur,99.18433333,51.24902778,,,,,,,,,3,3,2.7,10.6,4.6,2.6
???????,??????????,?????,2,??????? ????,Huvsgul,Tsagaannuur,Taiga,Zurhnii uvur,99.20666667,51.25469444,,,4.6,7.4,,3.7,,,,9.4,7.6,23.9,17.6,9.2
???????,??????????,??????,1,??????????? ??????/????,Huvsgul,Tsagaannuur,Tuviin,Hashaalaagui talbai/Esem,99.33633333,51.36752778,2.8,0.6,0.1,2.9,5.4,7.8,8.5,5.4,,,,,,
???????,??????-???,????,1,???? ???? ????,Huvsgul,Tsagaan-Uul,Agar,Deed bayan zurh,98.58144444,49.72541667,0.7,,,,2.9,,8.4,2.9,1.4,10.4,3,3.1,5.1,2.2
???????,??????-???,?????????,6,??????????? ??????/?????? ????,Huvsgul,Tsagaan-Uul,Jargalant,Hashaalaagui talbai/Shargiin uvur,98.67516667,49.60341667,2.6,0.5,0.1,1.5,2.6,2.7,16.2,2.6,1.3,6.2,2.6,1.9,3.4,1.7
???????,??????-???,?????,2,???????? ?????,Huvsgul,Tsagaan-Uul,Uvgud,Uvgudiin bulag,98.72180556,49.82697222,1,0.2,0.8,1.9,6.2,7.6,13.7,6.2,0.5,9.2,2.5,1.7,4.6,2.2
???????,??????-???,?????,3,??????,Huvsgul,Tsagaan-Uul,Toson,Hovoot,98.92958333,49.62605556,,0.9,1.5,5,5.2,6.9,2,5.2,2.8,9.1,3.6,3.4,7,6
???????,??????-???,??????,4,?????,Huvsgul,Tsagaan-Uul,Hujirt,Tsahir,98.45422222,49.48008333,,1.6,1.8,3.45,2.4,2.9,13.1,2.4,1,11.2,3.2,4.4,4.2,3.6
???????,??????-???,?????,5,????,Huvsgul,Tsagaan-Uul,Sharga,Bodi,98.60869444,49.47397222,18.5,,,,,5.2,,,1.1,3,0.9,5.3,1.9,1.4
???????,??????-???,??????,4,??????????? ??????/??????,Huvsgul,Tsagaan-Uur,Bulgan,Hashaalaagui talbai/Shirguu,101.55678,50.54289,16.9,20.8,17.8,15.2,13.7,16.9,15.7,13.7,,,2.8,15.6,5.6,4.5
???????,??????-???,??????,3,?????? ???,Huvsgul,Tsagaan-Uur,Darhit,Targan har,101.2521944,50.54930556,17.4,24.9,19.2,14,22,14.2,11.1,22,4.8,26.6,18.4,3.2,33.2,18.8
???????,??????-???,??????,1,?????????,Huvsgul,Tsagaan-Uur,Uilgan,Durvuljin,101.91719,50.6573,,21.6,18.1,15,17.9,14.8,3.2,17.9,1.5,14.6,7.2,34,15.1,9.6
???????,??????-???,???,2,???????,Huvsgul,Tsagaan-Uur,Uur,Arbulan,101.5791667,50.63055556,2.8,1.2,2,5.8,6.2,3.7,4.3,1.2,3.1,27.4,10.2,4.4,34.2,26.2
???????,????????,??????????,1,?? ???????,Huvsgul,Tsetserleg,Delgerhaan,Ih hargana,97.445833,49.476667,,,,,5,,4.8,5,,10.8,2.6,6,7,2
???????,????????,?????????,6,??????????? ????,Huvsgul,Tsetserleg,Jargalant,Jargalantiin uvur,98.084722,49.465833,1,4.2,1,1.55,5.5,4.7,5,5.5,,5.6,2.8,2.6,5.2,3.2
???????,????????,???????,2,??????,Huvsgul,Tsetserleg,Zuun mod,Gugsug,97.808611,49.618889,1,1.1,4.6,4.1,9.1,7,21.3,9.1,3.6,3.7,3.2,5.4,3.4,2.1
???????,????????,??????,4,??????,Huvsgul,Tsetserleg,Sogoot,Sogoot,97.91380556,49.16886111,0.5,0.9,1.25,3,1.2,4.2,4.4,6.2,2.6,10.3,4.6,1.8,4.4,2.8
???????,????????,??????,5,??????????? ??????/??????,Huvsgul,Tsetserleg,Halban,Hashaalaagui talbai/Halban,97.736111,49.519167,1.5,3.2,4.8,4.1,,,,,,,2.2,1.4,4.1,2.1
???????,????????,????????????,3,???????,Huvsgul,Tsetserleg,Renchinjugnai,Sartuul,97.770833,49.433889,8,8.2,5,14.7,6.2,3,5.3,6.2,2.2,2.8,1.4,2.8,1.9,4
???????,????????-?????,?????,2,????? ??????,Huvsgul,Chandmani-Undur,Yolgos,Taliin zuslan,100.9055,50.31688889,,,,,,,,,1.2,4.6,1,11.9,2.1,2.2
???????,????????-?????,?????????,3,????? ?????,Huvsgul,Chandmani-Undur,Ulaan asga,Ulaan hutul,100.85097,50.57997,8.7,8,6.6,14.95,6.3,7.5,9.8,6.3,,7,3.4,1.2,5.2,5
???????,????????-?????,?????????????,5,??????,Huvsgul,Chandmani-Undur,Hairhan tolgoi,Nariin,100.835,50.41086,8.2,8.1,5.975,8.75,7,3.2,21.8,7,,,3.4,3.8,7.1,5.4
???????,????????-?????,?????,4,??????????? ??????/??????? ??,Huvsgul,Chandmani-Undur,Huhuu,Hashaalaagui talbai/Sagdain am,100.91286,50.47897,8.3,8.4,4.9,5.7,4.8,3,2.1,4.8,,4.9,1.1,1.3,3.8,4
???????,????????-?????,??????,1,?????? ????,Huvsgul,Chandmani-Undur,Shivert,Tsagaan ereg,101.10394,50.48908,,0.9,5.1,5.5,10.1,11.2,26.5,10.1,1.4,5.4,2.8,3.4,1.8,1.7
???????,????-????,????????,3,???????? ???,Huvsgul,Shine-Ider,Bayanzurh,Havtsgain gol,99.68047222,48.97688889,7.2,1.2,4.6,3.6,10.3,8,6.2,10.3,4.5,7.8,2,6.7,5.2,5.4
???????,????-????,????????,2,??????,Huvsgul,Shine-Ider,Bayannuur,Shibert,99.56763889,49.14522222,,,,,,,,,7,8.6,4.3,9.5,8.1,7.9
???????,????-????,????,4,??????,Huvsgul,Shine-Ider,Nuht,Zuulun,99.50372222,48.90075,6.2,3.7,16.45,14.7,7.6,10.5,26.8,7.6,4.1,7.6,3.3,9.5,5.8,5
???????,????-????,????,4,??????????? ??????/?????? ??,Huvsgul,Shine-Ider,Nuht,Hashaalaagui talbai/Ulaanii ar,99.49878,48.99886,2.1,1.4,8.4,15.8,10,9.2,2.9,10,,,,,,
???????,????-????,????????????,1,??????,Huvsgul,Shine-Ider,Sangiin dalai,Tsohiot,99.303889,48.893056,8.6,10.8,17.5,12,8.5,13,5.2,8.5,5.1,9.5,2.3,18.1,8.4,6.7
???????,????????????,???????,1,????? ?????,Huvsgul,Erdenebulgan,Buurulj,Urtiin davaa,101.28642,50.15264,,,,,3.9,,4.2,3.9,9.6,15.9,12.2,20.8,23.4,13.4
???????,????????????,?????????,2,????? ????,Huvsgul,Erdenebulgan,Bulgan tal,Asait buht,101.6263889,49.99044444,8.9,11.9,9.05,12.45,16.6,20.5,5.5,16.6,4.6,24.8,14,6.8,15.4,21.6
???????,????????????,??????,4,??????????? ??????/??????,Huvsgul,Erdenebulgan,Duurga,Hashaalaagui talbai/Buurug,101.57894,50.12308,10.5,14.4,13.8,15.4,7,4.9,8.7,7,1.3,6.4,4.8,4,7.4,7.9
???????,????????????,??????,3,???????,Huvsgul,Erdenebulgan,Zerleg,Tumstii,101.84122,50.27025,9.4,7.7,7.4,7.2,2.1,4,3.6,2.1,2.5,6,4.2,1.9,3.9,5.8
???????,????????????,?????,5,????? ?????,Huvsgul,Erdenebulgan,Udgan,Undur guvee,101.35736,49.91536,1.5,9,12.2,4.5,4.5,6.8,5.7,6.6,1.3,5.4,3,6.3,2.4,6
??????,????????,????,3,????? ??????,Hentii,Batnorov,Bayan,Bayanii hooloi,111.7517222,48.12880556,0.8,8,12,5.2,3.4,12.5,4,9.6,1.6,2.4,3.6,5.3,5.6,7.5
??????,????????,?????????,4,??????? ????,Hentii,Batnorov,Bayanbulag,Zurhiin burd,111.8080278,48.04369444,1.4,3.4,5.8,3.9,3.8,4.6,4.6,6.5,5.1,1.6,4,5,8.6,5.3
??????,????????,????????,6,??????????? ??????/???????? ?????,Hentii,Batnorov,Dundburd,Hashaalaagui talbai/Salhitiin enger,111.5013611,47.96311111,0.1,6.5,9.5,5.8,5.2,11.1,4.8,8.5,2.6,2,2,6.2,5.2,5.9
